track_id,track_name,artist_name,artist_id,community_id,umap_x,umap_y,playlist_count,log_playlist_count
4DjjbCAQTz0KEXuhH2x9UN,I Will Not Fear,Andrea Okwu,00yAWCelazbpM2GG04ApwH,36,-0.46859884,-0.55610716,6,1.9459101490553132
7hwaNrW5KuXylBBf891eqU,MurderCaust,Lord Lorenz,3qVag8oPA3Nu6CyqwoScn2,4,4.796854,6.0222096,4,1.6094379124341003
0e1KTuawmiFLiK0Lh3nNtM,OKAY,JT,39af15p0feaAOdL9DTRj3m,3,3.3016803,6.3091707,3,1.3862943611198906
3K7xYRXPFDVyen7cZF5Zk2,Get Back Up Again,Anna Kendrick,6xfqnpe2HnLVUaYXs2F8YS,34,-0.22481279,6.1223373,11,2.4849066497880004
7xuCssZvNHu62GEBfErH1W,Не долюбили,Aleksei Bryantsev,5SpCinnCUWz9M6EcD0TAeO,29,-1.9821601,11.416993,3,1.3862943611198906
5tX02gT87DQHguTWAC4WE8,Las Cuatro Fiestas,Diomedes Diaz,66NweiA3nU84k1S3SZdTSG,17,-3.123759,1.7274638,6,1.9459101490553132
6K07Ahf6V7CAQn0ikrOztl,So Appalled,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,3,3.8554816,5.649457,4,1.6094379124341003
1buPEhy6IaxXTfEGYPNGjH,Montagem Bionica Espectral - Super Slowed + Reverb,DJ OLIVEIRA ORIGINAL,1cCYuIofJkQf9YN1FZo5A4,4,5.3845916,3.9746175,8,2.1972245773362196
6YwBV7rt2saxuw4leetOAV,MONTAGEM RADIANCE KENSHI - Ultra Slowed,nikenmar,1Shx16aKhLfIZVfIeMLX25,4,5.6604433,4.100478,4,1.6094379124341003
1dyxS3YzBbL0t8rEVwVQ1K,God's Country,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,54,1.8933696,3.8935068,7,2.0794415416798357
0q185bbM0l7ccJa3ikgs78,Chiquetere,Chiquetere Band,1S9LrT5VZA3T7HHr1qVTd8,20,-3.3163993,2.8226242,9,2.302585092994046
2gNMXJDKRmKWuevBGjN8wo,3:59 AM,DIVINE,4Ai0pGz6GhQavjzaRhPTvz,10,2.2438207,12.330028,3,1.3862943611198906
72EvPpnzfYGHyyRXMqgSjI,Wildfires,Kevin Winebarger,0Mihk33hOz5pYMIDALdiFG,36,-0.45222852,-0.5330731,17,2.8903717578961645
2B1DnIBcZd2cBdl71Db13W,Amanhã / Loucura do Seu Coração - Ao Vivo,Sorriso Maroto,1fUSLFr4WUBx7joEcGwpvG,27,8.24744,-1.1491702,4,1.6094379124341003
36KFMe3Q3wLCXd9SUudx9M,MORE,j-hope,0b1sIQumIAsNbqAoIClSpy,19,-4.6260796,7.4295664,3,1.3862943611198906
6V05eId0Lo9fwyZgHdfEEd,honey,datealyfe,3tfMiwv19fH3wZtqlITFDu,35,0.11486083,-5.082246,5,1.791759469228055
0xGZjxYqcNQ8WqxyeZ4eSN,RUBICON,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,9,-5.1203856,3.4661896,8,2.1972245773362196
4X35iJP27cOAhKB0MpA1pt,Samma Väg 2,Orgazme,3FXVFGzDcODzNmSyAzcrzL,40,3.2174761,5.019381,3,1.3862943611198906
1YSeBt82FA3TKFarDumyH9,Vaadi Vaadi,Vijay,1eBHjBxiNA3gyEWEN7oRxM,44,4.2998476,-7.7371454,6,1.9459101490553132
4mJ0G4HhVuF7y1GMNl5hJj,Solid Ground,The Paul McKenna Band,15Cq9unS7kKZCsbdTRh3nw,45,4.9154153,15.017485,3,1.3862943611198906
5q0EXnBYyeCdXD72FzJxH0,Illusion,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,28,2.828325,7.20608,5,1.791759469228055
7LpS82vPDLgZAHWRtWBBRj,Ni tú ni nadie,Alaska Y Dinarama,2mDlFcPtgXtLF1gEshEInh,7,-1.65739,3.3021014,20,3.044522437723423
2bA2KXmBXkS2tSgOamJxT4,Dime Si Este Amor Se Acabó,Guille El Invencible,2Y4dpp19FxsP2RIcA0Lasu,7,-2.162836,3.289115,4,1.6094379124341003
1K8cHn6DX4FUtdI0wdx6md,Resah Kerinduan,Tajul,5R3bXZA74wEH9GGKWBHd0v,16,0.16969521,9.557542,4,1.6094379124341003
1jiiJkB1NyoykDMBVIdPpj,Virale Infecties,Steen,4sf0XtUsKwVtg6YK72Dx2C,87,-11.670885,-3.5311005,3,1.3862943611198906
7ur7agf1bkMUsBfQMxA6CA,For A Reason,Tunes of the Future,2GfgxK9cwdcQrL8S8SlACI,92,-4.741252,7.558848,3,1.3862943611198906
0nhVrTiCGiGRCoZOJiWzm1,Danger (with Migos & Marshmello),Migos,6oMuImdp5ZcFhWP0ESe6mG,96,4.391286,5.5719075,4,1.6094379124341003
4IQI1LgCTuwppfbzr3ehjh,Perreo Fannel 2,Fannel,0hQVUeyB2yRgUJ3lksKO6S,15,-2.724093,4.485704,3,1.3862943611198906
0dbZ2iUuKvsm3FupBw6M9N,Lonely,Speaker Knockerz,3KuLo66B73btyQpdXlkqFx,3,4.465408,6.149429,3,1.3862943611198906
6h7MPC2hBJHJQuobsRXqwF,Devil Inside Me (feat. KARRA),KSHMR,2wX6xSig4Rig5kZU6ePlWe,21,1.9002451,9.432323,9,2.302585092994046
7EOXhvYtz6BVeECqhzs2Cp,Set You Free,Donner,1jXVpcmMvyA6AtyzQtG42z,5,3.2871833,8.599344,3,1.3862943611198906
00zk0uua6s2ifh0Nc3ppfW,Nun id change,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,3,4.323059,6.263983,5,1.791759469228055
1HLK6XfGaSz3IviX9lSmXD,Me Abandonaste,Tomas Pacheco Claros,4t89ykzIGsS9EmKfeQGw3m,94,-4.598864,7.5230174,3,1.3862943611198906
1inddapGE7FIZ4HCp3BEqd,Those Nights In July,Tullio,3LbMrfAq8YnMksyS3H5zWD,5,3.1535938,8.449525,3,1.3862943611198906
62QKkCiulzm9UA877jP7wW,Fear Me,Killen.,0faVSLrVTvEXkpSVBUQ3Wt,2,3.2140985,7.4400597,4,1.6094379124341003
2gcxE9tLP1pAnK5Np1MVKp,Aankhon Mein Base Ho Tum - Male Version,Abhijeet,2ZRrPOjBIWoKK5rHedLijj,10,1.7050153,12.551897,3,1.3862943611198906
7nSegEU7KYYsHs9xweBpDn,ไม่มีแล้ว,Zaza,1fa8UQKF64cLmZaqgvY7xu,1,11.124604,8.7971945,3,1.3862943611198906
0k65AuLt2U4m5ISi9IyLtb,El Verdulero,José Mejía,111WEufNVhB1lRCVHAqEve,9,-5.2790217,3.6746619,4,1.6094379124341003
4rC0oFLNAXlKDRrI2xHhhA,Keep Me,Julien Fade,75jzFWGzvtNIwV7xoAp0wg,5,3.3518515,8.132927,4,1.6094379124341003
7IhDoHptmogxTg5aTMgHWd,Panis ka boy,GA Chillerong Ghetto,3F76U6bJP4xJrxHqB0j8al,31,2.169953,-1.7172817,4,1.6094379124341003
3oXJNPCYKt60akwfakMuo2,천일동안 For Thousand Days,LEE SEUNG HWAN,6LPV5KZBc1zBjX8AFZ2WWY,19,7.2544465,8.665667,4,1.6094379124341003
4gt5UfjP1wjT72W0VayzTn,Ámame,Sonido Mazter,2Je9VeZnmnpDrCIwWu3wuM,14,-4.040299,2.8099911,4,1.6094379124341003
5VRRtp5iD5hIZHx1yRxNhY,My Van,NCT 127,7f4ignuCJhLXfZ9giKT7rH,68,8.492302,-7.5548453,4,1.6094379124341003
0Eyj5VqrWyaL8kvt2GsyNE,Porcelain,Jiinzo,34HdUp78CITtKZbQzNNvGH,35,-4.641138,7.4548564,3,1.3862943611198906
2rexIMphwSHFvJy0HME4Xa,Villager Sigma,Mital Hardik Singot,2y7wY88K3HGYIWidR1hAA5,51,2.0860348,12.97931,11,2.4849066497880004
5YCJlmEKzYS1NR38WtADYr,something i missed,thorne,5v3DEzWuRDahVpFHd4Iy8c,35,-0.5125698,-5.5648108,6,1.9459101490553132
4nVriN1Dj7DCZL2VLFL9Gf,In Her Eyes,Basshunter,37DdwREpvvQHmGLFEZ4h0Q,24,2.7812276,5.519274,5,1.791759469228055
1pFct43nT1TmmdILpjprcW,more & more jumpstyle - Slowed,DJ BEATCOIN,5QF4fCQ7jVJGnmK4Q2kLSK,4,4.7218485,4.4367175,4,1.6094379124341003
1le5Wa1hC6hBHj08lWU3OB,PULSE - Extremly Slowed,eiby,251gdY9sgNDKtcTkLcptYs,4,5.1519275,4.134534,15,2.772588722239781
2F3jsFxMMhhCqVDL2krBQO,No Me Digas Que Te Vas,Reyes Klan,0UOPjEQWMpYBxNStigFRY7,20,-3.6097686,2.3413513,9,2.302585092994046
0QfaEov16yHsIs1GL6QQau,half of you is not enough,oskar med k,28ntgpEkMU9Zm7F3gLDMhZ,5,3.7887795,8.506402,4,1.6094379124341003
7rqy0fQOhzhK1h5XOWEJPp,Sunrise,The Purge,4CyjDlfEi7Sb4NLgWP0x3w,82,4.6427307,7.634762,3,1.3862943611198906
1OBMSzh2ocRqK2gUFaMBSM,Lit Up,Buckcherry,0yN7xI1blow9nYIK0R8nM7,39,2.232832,4.615201,10,2.3978952727983707
3hv6ndi7uFT9L9wrhQCsqY,Gucci Flip Flops (feat. Lil Yachty),Bhad Bhabie,7DuTB6wdzqFJGFLSH17k8e,3,3.731574,6.215191,9,2.302585092994046
2k5SEAK05D29ZkqbnFgIVL,Satisfied (Ambient Reprise),Catching Flies,4zAOqBfNLyWFvj1e3yvypJ,8,-0.49180853,7.3543506,3,1.3862943611198906
512pfZijbT5N9SXqVvvd63,Some Time,CLNGR,3EARAp14DhoCTZGBeqHywG,13,1.9078121,6.660339,3,1.3862943611198906
4oMcfG82bPjArsCUu7gLfW,El Rezado - En Vivo,Carín León,66ihevNkSYNzRAl44dx6jJ,9,-4.901871,2.7415292,3,1.3862943611198906
0cpYAXWHTzaupTBziP0BYZ,Månen är melon,Lilla Ärtan,3hkoRC4GDoDKviCxGHLvUb,63,-5.318862,12.983682,14,2.70805020110221
61m9xMLI9DphxiSxdkagYH,Nocivos - Remix,Faruz Feet,6tJRAxu0HwB2GI9GueEj4l,53,-5.8156185,5.141405,5,1.791759469228055
3YAnNBdk0uHyakXXzMbNJq,Millones,Camilo,28gNT5KBp7IjEOQoevXf9N,12,-1.806002,4.4911637,13,2.6390573296152584
2SbsvihBJmgNKZ4qkXFWrp,More Than Words,Extreme,6w7j5wQ5AI5OQYlcM15s2L,0,1.8143712,5.1360574,6,1.9459101490553132
17bGtGqqaXOgVnhnfx5NlE,Looking for Me,Paul Woolford,4CA8PTrbq1l5IgyvBA2JSV,5,3.3081143,7.8521147,9,2.302585092994046
71zPpqRMdkEUCl7cPQIBrV,"Hymn To The Fallen - From ""Saving Private Ryan"" Soundtrack",John Williams,3dRfiJ2650SZu6GbydcHNb,8,-0.95138747,7.535545,4,1.6094379124341003
5iYukHqUpxoJiN0Mu7t4An,Snowflakes,l'eupe,67AA1XRZU4GSLZQe83BVk9,6,-4.6433034,10.98434,3,1.3862943611198906
1pC49ItNyx6yFAUHHuYFgH,ASI FUE,Dj Jose Gonzalez,6YT2cextE84WCA3Hwlc5Eg,12,3.7953444,7.2514706,7,2.0794415416798357
3URWXyzv1Sd5StM9IzNh40,Bomba,J Rodis,2kZ7WwBJELn4ahIx53pME9,88,7.4506807,-0.027984349,5,1.791759469228055
6LD0Tdcbq4LilnXqZFpdW2,CHUAKZZ,EVER SALIKARA,2NYjfWV4Jc6JyyGk8Acibx,21,1.7277893,9.7299795,4,1.6094379124341003
0571RzyEWagSsz0pA45VxJ,Bonita,L7NNON,0JjPiLQNgAFaEkwoy56B1C,11,7.0092297,2.6557038,3,1.3862943611198906
5S3iGo2eTRvLkIMYFWQQV2,Have Yourself A Merry Little Christmas,Diana Krall,5z1VAFwT35EVvCp1XlZZuL,6,-4.66732,7.515252,3,1.3862943611198906
78pn8k7RogKo2oxl0DyX6d,One More Sleep,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,6,-4.760362,11.486023,27,3.332204510175204
1CLUWfqSXSvkjrE62Agg3e,Not Alone (feat. Diana Goldberg),Gabry Ponte,5ENS85nZShljwNgg4wFD7D,2,3.6698005,7.18929,5,1.791759469228055
3nI0piSOxAik2RCpHGloB7,Só Os Loucos Sabem,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,30,5.7104926,0.22639534,23,3.1780538303479458
07g0CWhIRTp1P0QVOCxhyn,Big Breakfast,The Jazz Collective,5zeaiRSJYAFQQGLiVgsCxr,80,-6.332061,8.446483,5,1.791759469228055
2IgA1orI6g6obtduGVQlxo,You in the Rain,Sherwood Roberts,5ZJlaXaFNMdz0VsZyzPNjD,8,-0.18885027,7.2236657,4,1.6094379124341003
5rRpDkzRMwGViXM0jYd5ye,Amores E Flores,Melim,6uYrXgVHctAJtIdSODcyLJ,30,2.0201008,6.413512,3,1.3862943611198906
0WhDotK0QXigmsrlw0DxKK,Evoluiu,MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,11,6.2084675,3.1274018,7,2.0794415416798357
62RKkuMYjFQSPlXstcCn9s,Multiples Efectos,Santiago Cardona,20PbAAZBxVnVsNlOJbYdXk,41,-2.7685177,5.2908764,4,1.6094379124341003
27s15aCXPBi7RWlATpuLz6,Sleeping Child - 2014 Remaster,Michael Learns To Rock,7zMVPOJPs5jgU8NorRxqJe,0,1.3708235,4.3726287,3,1.3862943611198906
6aDYL0klsShJ1NDScruk2G,Stars,Callalily,4HOEnLufwAqJ2qoJPVnL01,31,2.083763,-2.163329,3,1.3862943611198906
6tarvNiKnEjYMj1VZhlDqR,66,Lil Yachty,6icQOAFXDZKsumw3YXyusw,3,4.592443,6.0934587,4,1.6094379124341003
78JKJfKsqgeBDBF58gv1SF,Hands on the Wheel (feat. Asap Rocky),ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,3,4.2252455,6.2238226,3,1.3862943611198906
0uU6wpqMrSe8SuIAJNIje9,Jealousy,RUBII,3gN8Ihw22Vt9mnK97gbwMQ,31,2.1724637,-1.6693748,4,1.6094379124341003
2jGgMQVMd5k1r3T7zr6J2F,La2,Mishaal Tamer,2NM1t8dMvgeu9Lfl06574g,32,2.0676134,7.0554338,29,3.4011973816621555
1PoGWZbJPGmViVi7CYbDUK,Drink A Beer,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,54,1.8184496,3.7466466,3,1.3862943611198906
4O17ZtySjcw5XrTOGEAQ4A,Nayarita Soy,El León Y Su Gente,4q9U0JuiWGhcZEFREIGCVH,9,-4.6614385,7.3844624,3,1.3862943611198906
7nbupE7oWrRG33GgnIbF7C,Late,Nils Frahm,5gqhueRUZEa7VDnQt4HODp,43,8.11119,17.636017,4,1.6094379124341003
5sGGlfbqdGlJr3ZMMjODoy,She Won't Go Away,Faye Webster,5szilpXHcwOqnyKLqGco5j,13,1.3156925,6.995396,4,1.6094379124341003
5Z9XEChtLbIozP1JQlEjFP,Eternal Love,Fin.K.L,2aRLyjYp7WPr4EkjkI1gvS,19,7.2573423,8.666124,7,2.0794415416798357
4mIUPUfwzgJKQeGmG58XQQ,Si Me Dejas No Vale,La Linea,6wcdAtMgcbXgNY4T8JeHFd,17,-2.8285074,2.4266007,6,1.9459101490553132
70cd4JDD1moWHpbtMnVtI6,Sumergeme,Daniel Sebastian,1rvZQ4sQFJxXfQqtab0yHo,38,14.173655,-1.277795,3,1.3862943611198906
1Clu0gbMFEvJ3bdpgmlMvh,Mr. Fox in the Fields,Alexandre Desplat,71jzN72g8qWMCMkWC5p1Z0,8,0.079194814,7.076306,4,1.6094379124341003
4XYo3W8U6IY42EbB01rnR4,Heaven,Clairo,3l0CmX0FuQjFxr8SK7Vqag,13,1.2020732,6.981679,6,1.9459101490553132
5maiP9UMnTSgoxPX8X3bdz,Na Na,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,3,4.0568185,6.2155213,5,1.791759469228055
4GWgaw7peXW3NW0RDMG8xZ,Refém do Coração / O Amor Não Tem Culpa / S.O.S Paixão / Resumo de Felicidade,Grupo Menos É Mais,6vTqEFbTtTRJsuIpzZgjxi,27,8.081966,-0.9241969,7,2.0794415416798357
6RMtC6AAvpG2eMLkaBH0dd,Tum Se - Lofi Flip,SPECRO,6QFIeCy0b6WNxqnKKAeX6m,10,1.1373273,12.2052,3,1.3862943611198906
0FHffy8ZPtsNB2NeLnGAf7,Alone,AXMO,5QWt56OIzFSPRpD7VeRkbc,2,4.110256,7.6802607,3,1.3862943611198906
1B52e0Ip0sGk30438GTR11,มันคงเป็นความรัก,Stamp,4e3QCzBNkr0t3GGqo86Ofl,1,10.466119,8.863545,5,1.791759469228055
3dHGyyjtJjdnWQXtK1RXV7,BABYFACE,BensonBeats,1BVem7FWWE2VW3FqTMM9ek,84,-4.5563464,7.491356,3,1.3862943611198906
2SXKHMIGU5Sjtcnm0o0wyq,Might As Well Embrace It,Tar Blanche,7bEipnF8YKYRRIga66A6Xl,5,3.152053,8.773571,4,1.6094379124341003
5rNfZJe7bsZjk30ylk6psN,Violet Mon Adorée,John Lunn,5Zly5j72BTO6psXGz12qSt,8,-3.484978,16.67176,4,1.6094379124341003
2ISetuziMRpbghSr2P9cfi,Joga a Raba,KN No Beat,2W4fMFGJri594hYrCzAXtu,11,23.199005,-0.54902136,4,1.6094379124341003
4j78OE8Tn6ymwYufe7RroI,Caça E Caçador - Live,Inimigos Da HP,5IEFDMhrxPABOkcu6Vx93O,27,8.359516,-1.2170638,4,1.6094379124341003
5M2y8QdDepGYMsWyxhoxQU,Jag kommer,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,40,3.4422302,6.2408357,5,1.791759469228055
1zicTm32ULko5ba1SyCJmj,แอบมีเธอ,Lift-Oil,3h6RyN0N5SaT6O7qY45FRE,1,11.370067,8.949333,3,1.3862943611198906
1gL3afvcoZ85kLKKEqdgNq,Å jänta å ja,Göteborgs Symfonietta,4nl9UTIL3ppsexgT6bAMuk,6,-4.8499193,11.926316,12,2.5649493574615367
5mi8Oe95frx6LhvFioXE7t,Miss Miss,Rob Deniel,7dFzqx2qyelGPiBKmdSEOT,31,1.9874382,-2.2922125,18,2.9444389791664403
5KXr6Rz54niT8UoocRrVgB,The Ginger Grouse Jigs - Live in Inverness,Skerryvore,0rvuzsIPX7eql9Iq8e8AUA,45,4.912915,15.014949,4,1.6094379124341003
4BVH1mjLoS0TeJ0ni2o9AN,Meu Amor - Ao Vivo,Pixote,0ciLF0bOuu2BhqzCEZgHoB,27,8.4015255,-1.3484807,4,1.6094379124341003
3dbLIVTOaXZcEgdp4gBlCj,Lunita Dame Platita,Grupo Maroyu,2kypzuKiVMwKf2eR2TFrlJ,15,-4.062519,3.8438747,4,1.6094379124341003
1YKizTW9cW02HAUdMgThf8,Solo,Ekhymosis,4gOoiVWzfjPtXK3ohuEy0M,7,-1.5505277,3.229168,3,1.3862943611198906
3eqcKGpS5MTQKuDggVFcBv,DEJE SER SU AMOR,Toly Fu,4jCc0YkArDVaVzswZyMtyH,15,-4.1113167,4.7714996,12,2.5649493574615367
7tFI5cqfAoR7MIvmbw1qd8,Delete Ya,Djo,5p9HO3XC5P3BLxJs5Mtrhm,32,2.1577144,7.419347,3,1.3862943611198906
28bx9ps7yBguacAwBdKavn,La Yegua de Tu Hermana,Los Reales De La Cumbia,59ZeTKxLJTZn53bUZnhbuO,15,-3.9175286,4.736099,3,1.3862943611198906
5WwRKYnVy9dekqXAGPbAvU,He's the Greatest Dancer - 1995 Remaster,Sister Sledge,6gkWznnJkdkwRPVcmnrays,0,1.2227848,5.357206,7,2.0794415416798357
7IRZ9aTBu35je2AHT2LxvL,Be With You,AKMU,6OwKE9Ez6ALxpTaKcT5ayv,19,0.81159306,7.768371,3,1.3862943611198906
3obfI83UI2j9CGJApIATH5,The One I Need,Pola & Bryson,79PzyYqAyunWsVH4tY4vpr,50,3.775704,2.3491468,3,1.3862943611198906
6UgPcdNdyLK96zqKs7nBCT,バケモンたちの宴,Yuki Hayashi,3oGVQWQy7lgTMuTnKUZZNZ,46,1.3428512,-8.285062,5,1.791759469228055
1n1zd99PtVy6Yzsdembl2C,alone x hoodtrap,floorage,0OMAitMU3PuIe27bQgwl00,64,4.294781,4.144505,4,1.6094379124341003
60mXzhxdo3dtKYz1MNBLFD,All About Me,Jalen Ngonda,2kEDso93O2hDgCbnuiSkkZ,32,2.238221,7.6656075,3,1.3862943611198906
5UZjsMRls6mXfdOoUfdlCp,MALI CHŁOPCY,vkie,3DPog7Ux8hRgsTWdlFDl7v,48,6.3952217,-4.5520353,5,1.791759469228055
7mxnhhstUStnEAK6j2BsdL,Julen är här,Barnens favoriter,7uFKjNp91YjtXbNQTdNQlW,6,-4.8576927,11.956514,15,2.772588722239781
4svULWD2XEqtdUNZQZOmrS,ABG Tua,Fitri Carlina,5w2pIMU936Rw2q7H8dbqKv,21,0.67901164,10.199292,6,1.9459101490553132
5D30yNI3b0HAuaBWAGOImI,"Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",Perry Como,5v8jlSmAQfrkTjAlpUfWtu,6,-4.9116845,11.323675,3,1.3862943611198906
7BKoKWBwNOwBHE7jCTnESv,When The Lights Go Low,Odium,6J2T1atTrazMhACALYdA5Q,5,3.5031784,8.352005,4,1.6094379124341003
7I776q5a9dOqu2InXjiru8,soaked x mylancore,FesSor9,0qj4w0uOi1lf6WooJmt6eg,64,4.3174553,4.1577005,3,1.3862943611198906
02m2QLRIvbC3bPs6wGc52N,Separate Lives,Gabriel Yared,6quKdQHmx2x7FBJwLhmpmB,8,-0.51452005,7.4412837,3,1.3862943611198906
0yag31bUtHYn6WeQ7VNBPH,Baila Que Baila,Ricky Naranjo y Los Gamblers,3QHgVGehVrkjjbskHJqfKR,14,-4.376262,2.429848,3,1.3862943611198906
2PDiy2hCFX1c6Bl090I5Lr,Correndo Pelo Mapa,YunkJ,5GbXXSqGgUJemY8x3uA1il,11,7.824285,2.4081326,3,1.3862943611198906
4pDzQqqrKqeB6XewwVo2d3,Tonta Canción,El Gran Silencio,6pWTPhk1AtVfNmkaeXXVpD,7,-1.5501755,3.2276475,3,1.3862943611198906
2ZeOoxECJBq2eyZ3Sg8wH3,i wanna love you forever,eliii,6AxZ0M1iyRZLGklrdrQafZ,16,0.5542711,8.847109,5,1.791759469228055
4bxyHku6rNffRealVxu30p,Pela Última Vez - Ao Vivo,Grupo Menos É Mais,6vTqEFbTtTRJsuIpzZgjxi,18,8.161109,-1.0321107,20,3.044522437723423
0S3J3ba1wuytMDUyrTSEUk,Elesi,Rivermaya,1ZTdxfZTeztyAgKUJVLxAI,31,2.0651207,-2.1805458,3,1.3862943611198906
1Q8mMXizYlIL3uE3klZPkT,อนันตกาล,Plastic Cavern,6tpZMDoMCapU7JEefVtyAR,1,10.418401,9.038622,9,2.302585092994046
54FTUMARxuneJrmjcm2sgg,Libre,Bo Degas,2O8AKTkTXgP5sOaZm5H0Nq,91,-4.896642,7.7925653,14,2.70805020110221
6ObpR8ek44tvWefQRcSo8K,Calling All My Lovelies,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,28,2.578358,6.0498624,7,2.0794415416798357
6BaMKZw3o4r0OQwDcPNI12,"Yo No Me Quiero Casar, Y Ud?",Turf,0Zncosr79q01riJYbSBNA1,7,-1.5317633,3.258831,5,1.791759469228055
36J0iaPDGbYGsHvYpaYs3k,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,1iNqsUDUraNWrj00bqssQG,3,4.3781824,6.0781126,3,1.3862943611198906
6uk95jOXUoPRfxTXB9Wrok,El Ano Viejo,Aniceto Molina,0vpwDjHfD1T65OcmvpcF0S,77,-4.5787888,7.3832803,3,1.3862943611198906
4GBjPY3Uq2I2X7wSu0xvGk,Pemilik Hidupku,Nikita,61Ik1OgvD00kksdwh3jN0v,36,-6.996344,10.150855,5,1.791759469228055
4HMxfNzokt7s7zPFN0LdI1,El Son de los Aguacates,Banda Sinaloense MM,6fgCB45zXDURhJVchnPA0S,20,-4.7674913,2.3325021,4,1.6094379124341003
4UgtdWy4dm7vMVIupUbtMm,Huling Sayaw - Acoustic,Kamikazee,4GBFKKuwmZUnAJt6nBal7A,31,2.0544257,-2.28945,7,2.0794415416798357
66yPalPs9DrhbGb9gR3vD9,Yale,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,48,5.791072,6.205,3,1.3862943611198906
6mY2wMLq4hzn1yziQh0l3P,Te Fundiste,JM Records Music,5s6LrBpY3Rgd4115bPAkw2,12,-8.826181,-3.322667,3,1.3862943611198906
04yGQ4xzVt9LVAqop42ja6,Hot Body,Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq,57,2.1900935,8.6893,14,2.70805020110221
0ql6fgz8qk0pAEKrGeSppJ,bergema sampai selamanya,Nadhif Basalamah,6UgERnTHmjk3qXM9x5vzyO,16,0.5653898,8.939858,4,1.6094379124341003
1x0eyWUPPjRlMZRjs7pLEn,La Llamadora,Duo Coplanacu,4PGCodvYkKFR1qPfeDlIPQ,72,-4.920452,7.8644767,3,1.3862943611198906
1fLWGXCBKBBzTPiAzK7mtT,Shape of You,Phonotic,7JN7Y8K836JTXqQZZPugtd,67,6.3794217,12.643062,9,2.302585092994046
7eXVS9ERTlNVcGmUl7L4lA,Cumbia Pandillera,Santa Fe Klan,4tm8CEdm4pkQsEh4jIr9Yp,53,-5.462007,4.4586353,3,1.3862943611198906
11xOwUHV7P1q7UpEQuMIrx,Table For 2,Alok,0NGAZxHanS9e0iNHpR8f2W,2,3.0105402,7.0730057,7,2.0794415416798357
3fK2tHK7FWZ0hfR1qyHZtG,"Espejito, Espejito",TIMØ,1KfRf4VkEYpL2G0FTWb7JX,7,-2.234607,3.2344556,4,1.6094379124341003
38mMrNPAJKXMBK2l9actEA,Here I Am (Just When I Thought I Was Over You),Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,0,1.340983,4.336466,8,2.1972245773362196
1hOWbWdAfANHLUMuRP182E,Toxic Christmas,Abraham Mateo,2bxxlINUlcMQQb39K7IopR,77,-3.7696083,2.4127336,3,1.3862943611198906
4Mh3ntRWHOOaor9bBY53bS,Zejtra mám,Ready Kirken,3XD0bB19JwqWCn0DEB0bxB,73,9.687415,13.194179,6,1.9459101490553132
5brxv9kPjB0EtZaglOSsvJ,HOJE É PUTARIA COM AS PIRANHA,MC Guh SR,1jt8MU2um5rIprsn87sDtR,11,5.802825,3.556106,3,1.3862943611198906
3bVyVZX4GQQujlNefSP5fp,früher sterben,Bonez MC,1aS5tqEs9ci5P9KD9tZWa6,42,2.7585409,9.738692,4,1.6094379124341003
40H8Fc2owMIOslT90T5OWE,die,jaydes,5zI4LODdVYwnKZHv4mDHRv,35,0.0019732886,-5.5795093,5,1.791759469228055
0OylrYGdeyF2waMlAopyl0,Goodbye,John Lunn,5Zly5j72BTO6psXGz12qSt,8,-3.4843838,16.67053,6,1.9459101490553132
3hGicSiI9pOgCXxxh9WBcw,Kråkan slår in julklappar,Jujja och Tomas Wieslander,4ANyllSrs9LbBbyJ6v2ruK,79,-4.628926,7.5714417,3,1.3862943611198906
0DPPJSGg0BEkUQG114qyOr,Frostbite Diva's Chase Theme (From 'Forsaken') - Epic Version,D.Meletis,2AjxzZfBViv2mXXBElewTF,74,6.3389297,4.4884915,8,2.1972245773362196
2WTCoQLkQ9FPdvThkf8nN1,Me & You (feat. IRO),Alok,0NGAZxHanS9e0iNHpR8f2W,2,3.2195678,7.0606956,7,2.0794415416798357
6d4FWjx72iuRWzn1HwywLK,Colors,Black Pumas,6eU0jV2eEZ8XTM7EmlguK6,76,0.8062533,3.0896788,5,1.791759469228055
